"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"**Test Case ID:** TC-BR-06
**Title:** Download Brochure lead form rejects mobile that is not 10 digits on Brochure
**Language:** en

**Description:**
Open the Brochure page, click Download Brochure, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Brochure page
2. Click Download Brochure to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","2451","TC-BR-06: Download Brochure lead form rejects mobile that is not 10 digits on Brochure","Brochure - Brochure [en] — Brochure","2026-09-03","passed","2026-09-03","","","",""
"**Test Case ID:** TC-SEOS-04
**Title:** Heading count on Ashok Leyland Boss [ta] still matches the snapshot
**Language:** ta

**Description:**
Confirm Ashok Leyland Boss (ta) still has the same number of SEO headings as the snapshot.

**Expected Result:**
Ashok Leyland Boss (ta) still has 11 SEO headings.

**Steps:**
1. Open Ashok Leyland Boss (ta)
2. Count SEO headings
3. Compare with the snapshot count","1110","TC-SEOS-04: heading count on Ashok Leyland Boss [ta] still matches the snapshot","SEO structure - CategoryPages [ashokLeylandBoss] [ta] — Ashok Leyland Boss","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-BUT-06
**Title:** FAQ question expands on Buy Used Trucks
**Language:** en

**Description:**
Open a Frequently Asked Question on Buy Used Trucks and confirm the answer is shown.

**Expected Result:**
The selected question’s answer is visible.

**Steps:**
1. Open the Buy Used Trucks page
2. Open an FAQ question
3. Verify the answer is shown","1866","TC-BUT-06: FAQ question expands on Buy Used Trucks","UsedTruck - BuyUsedTrucks [en] — Buy Used Trucks","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on 14 Wheeler [hi]
**Language:** hi

**Description:**
Confirm every heading stored for 14 Wheeler (hi) still exists on the live page.

**Expected Result:**
No stored heading is missing on 14 Wheeler (hi).

**Steps:**
1. Open 14 Wheeler (hi)
2. Check each stored heading is still on the page","2353","TC-SEOS-03: none of the stored headings are missing on 14 Wheeler [hi]","SEO structure - CategoryPages [fourteenWheeler] [hi] — 14 Wheeler","2026-09-04","passed","2026-09-04","","","",""
"","3888","TC-TIY-16: View All link always includes an arrow icon for each tab","Homepage - TruckInIndia [en]","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-04
**Title:** Heading count on 22 Wheeler [ta] still matches the snapshot
**Language:** ta

**Description:**
Confirm 22 Wheeler (ta) still has the same number of SEO headings as the snapshot.

**Expected Result:**
22 Wheeler (ta) still has 9 SEO headings.

**Steps:**
1. Open 22 Wheeler (ta)
2. Count SEO headings
3. Compare with the snapshot count","2182","TC-SEOS-04: heading count on 22 Wheeler [ta] still matches the snapshot","SEO structure - CategoryPages [twentyTwoWheeler] [ta] — 22 Wheeler","2026-09-04","failed","2026-09-04","","","",""
"**Test Case ID:** TC-TYRL-03
**Title:** A second Load More still adds tyre cards on Goodyear Tyres
**Language:** en

**Description:**
Click Load More once on Goodyear Tyres, then again if it is still shown, and confirm the card list keeps growing.

**Expected Result:**
The first Load More adds cards. If Load More remains, a second click adds still more cards.

**Steps:**
1. Open Goodyear Tyres
2. Click Load More and verify more cards
3. Click Load More again if it is still shown","1322","TC-TYRL-03: a second Load More still adds tyre cards on Goodyear Tyres","UtilityPages - TyresListing [goodyearTyres] [en] [mobile] — Goodyear Tyres","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-NTPDP-29
**Title:** FAQ question expands to show an answer for Tata Yodha 2.0
**Language:** en

**Description:**
Open a Frequently Asked Question on Tata Yodha 2.0 and confirm the answer text is shown.

**Expected Result:**
The selected question’s answer is visible.

**Steps:**
1. Scroll to Frequently Asked Questions
2. Click a question
3. Verify the answer is shown","913","TC-NTPDP-29: FAQ question expands to show an answer for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-09-04","passed","2026-09-04","","Page blocks (same session)","",""
"**Test Case ID:** TC-SEOS-04
**Title:** Heading count on E Challan [ta] still matches the snapshot
**Language:** ta

**Description:**
Confirm E Challan (ta) still has the same number of SEO headings as the snapshot.

**Expected Result:**
E Challan (ta) still has 10 SEO headings.

**Steps:**
1. Open E Challan (ta)
2. Count SEO headings
3. Compare with the snapshot count","715","TC-SEOS-04: heading count on E Challan [ta] still matches the snapshot","SEO structure - UsedTruck [eChallan] [ta] — E Challan","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Brochure [ta]
**Language:** ta

**Description:**
Confirm every heading stored for Brochure (ta) still exists on the live page.

**Expected Result:**
No stored heading is missing on Brochure (ta).

**Steps:**
1. Open Brochure (ta)
2. Check each stored heading is still on the page","1890","TC-SEOS-03: none of the stored headings are missing on Brochure [ta]","SEO structure - Brochure [brochure] [ta] — Brochure","2026-09-03","passed","2026-09-03","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on Tata Yodha 2.0 Mileage [en] matches the stored snapshot
**Language:** en

**Description:**
Open Tata Yodha 2.0 Mileage (en) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on Tata Yodha 2.0 Mileage (en) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open Tata Yodha 2.0 Mileage (en)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","943","TC-SEOS-01: heading structure on Tata Yodha 2.0 Mileage [en] matches the stored snapshot","SEO structure - PDP [yodhaMileage] [en] — Tata Yodha 2.0 Mileage","2026-09-04","failed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Upcoming Buses [ta]
**Language:** ta

**Description:**
Confirm every heading stored for Upcoming Buses (ta) still exists on the live page.

**Expected Result:**
No stored heading is missing on Upcoming Buses (ta).

**Steps:**
1. Open Upcoming Buses (ta)
2. Check each stored heading is still on the page","20939","TC-SEOS-03: none of the stored headings are missing on Upcoming Buses [ta]","SEO structure - Buses [upcomingBuses] [ta] — Upcoming Buses","2026-09-03","failed","2026-09-03","","","",""
"**Test Case ID:** TC-PDPI-03
**Title:** Check Offers lead form rejects mobile that is not 10 digits on Tata Yodha 2.0 Images
**Language:** en

**Description:**
Open Tata Yodha 2.0 Images, click “Check Offers”, fill a valid name, an invalid 5-digit mobile number, leave city empty, then submit.

**Expected Result:**
The mobile-format and location-required validation messages are shown, and no lead is submitted.

**Steps:**
1. Open Tata Yodha 2.0 Images
2. Click Check Offers
3. Fill a valid name and an invalid mobile number
4. Submit with city empty
5. Verify mobile-format and location messages","2184","TC-PDPI-03: Check Offers lead form rejects mobile that is not 10 digits on Tata Yodha 2.0 Images","PDP - NewTruckInternalPages [yodhaImages] [en] — Tata Yodha 2.0 Images","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-NLP-06
**Title:** Check Offers lead form shows required validation when submitted empty on Latest Trucks
**Language:** en

**Description:**
Open the Latest Trucks listing page, open Check Offers, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Latest Trucks listing page
2. Click Check Offers to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","1804","TC-NLP-06: Check Offers lead form shows required validation when submitted empty on Latest Trucks","ListingPages - NewListingPages [latestTrucks] [en] — Latest Trucks","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-04
**Title:** Heading count on Upcoming Trucks [en] still matches the snapshot
**Language:** en

**Description:**
Confirm Upcoming Trucks (en) still has the same number of SEO headings as the snapshot.

**Expected Result:**
Upcoming Trucks (en) still has 11 SEO headings.

**Steps:**
1. Open Upcoming Trucks (en)
2. Count SEO headings
3. Compare with the snapshot count","813","TC-SEOS-04: heading count on Upcoming Trucks [en] still matches the snapshot","SEO structure - ListingPages [upcomingTrucks] [en] — Upcoming Trucks","2026-09-04","passed","2026-09-04","","","",""
"","7627","TC-TYRL-00: page links resolve 200/30x; broken links are logged, not failed","UtilityPages - TyresListing [dunlopTyres] [en] [mobile] — Dunlop Tyres","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on ICV [en] matches the stored snapshot
**Language:** en

**Description:**
Open ICV (en) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on ICV (en) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open ICV (en)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","1106","TC-SEOS-01: heading structure on ICV [en] matches the stored snapshot","SEO structure - CategoryPages [icv] [en] — ICV","2026-09-04","passed","2026-09-04","","","",""
"","12199","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - CategoryPages [transitMixer] [hi] — Transit Mixer","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Electric Vehicle [ta]
**Language:** ta

**Description:**
Confirm every heading stored for Electric Vehicle (ta) still exists on the live page.

**Expected Result:**
No stored heading is missing on Electric Vehicle (ta).

**Steps:**
1. Open Electric Vehicle (ta)
2. Check each stored heading is still on the page","894","TC-SEOS-03: none of the stored headings are missing on Electric Vehicle [ta]","SEO structure - CategoryPages [electricVehicle] [ta] — Electric Vehicle","2026-09-04","passed","2026-09-04","","","",""
"","702","TC-NLP-09: SecondaryNavbar jump links on BS6 Trucks","ListingPages - NewListingPages [bs6Trucks] [en] — BS6 Trucks","2026-09-04","skipped","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on 22 Wheeler [en] match the stored snapshot
**Language:** en

**Description:**
Compare the FAQ heading and questions on 22 Wheeler (en) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on 22 Wheeler (en) are unchanged.

**Steps:**
1. Open 22 Wheeler (en)
2. Read the FAQ block
3. Compare with the stored snapshot","5040","TC-SEOS-02: FAQ questions on 22 Wheeler [en] match the stored snapshot","SEO structure - CategoryPages [twentyTwoWheeler] [en] — 22 Wheeler","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on LCV [en] match the stored snapshot
**Language:** en

**Description:**
Compare the FAQ heading and questions on LCV (en) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on LCV (en) are unchanged.

**Steps:**
1. Open LCV (en)
2. Read the FAQ block
3. Compare with the stored snapshot","903","TC-SEOS-02: FAQ questions on LCV [en] match the stored snapshot","SEO structure - CategoryPages [lcv] [en] — LCV","2026-09-04","passed","2026-09-04","","","",""
"","4941","TC-TYRSEO-00: page links resolve 200/30x; broken links are logged, not failed","SEO - TyresSeoContent [tyres] [en] [mobile] — Tyres","2026-09-04","passed","2026-09-04","","","",""
"","10","TC-TBR-01: Check Truck Price lead submits successfully on Eicher Trucks","CategoryPages - CategoryListingBrands [eicherBrand] [en] — Eicher Trucks","2026-09-03","skipped","2026-09-03","","","",""
"**Test Case ID:** TC-NTPDP-26
**Title:** SecondaryNavbar Calculate EMI jumps to the EMI calculator for Tata Yodha 2.0
**Language:** en

**Description:**
Use the SecondaryNavbar “Calculate EMI” jump link on Tata Yodha 2.0 and confirm it takes the user to the on-page EMI calculator, not to a different page.

**Expected Result:**
The EMI calculator (Down Payment, tenure buttons and Monthly EMI) is shown after clicking Calculate EMI.

**Steps:**
1. On the product page with launch lead closed
2. Click Calculate EMI on SecondaryNavbar
3. Verify the EMI calculator is shown","15919","TC-NTPDP-26: SecondaryNavbar Calculate EMI jumps to the EMI calculator for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-09-04","broken","2026-09-04","","Page blocks (same session)","",""
"**Test Case ID:** TC-BR-01
**Title:** Download Brochure lead submits successfully on Brochure
**Language:** en

**Description:**
Open the Brochure page, click Download Brochure to open its lead form (the same shared Check Offers modal, submit button reads ""Check Offers""), fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Brochure page
2. Click Download Brochure to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","7445","TC-BR-01: Download Brochure lead submits successfully on Brochure","Brochure - Brochure [en] — Brochure","2026-09-03","passed","2026-09-03","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Tata Yodha 2.0 Price in Gurgaon [ta]
**Language:** ta

**Description:**
Confirm every heading stored for Tata Yodha 2.0 Price in Gurgaon (ta) still exists on the live page.

**Expected Result:**
No stored heading is missing on Tata Yodha 2.0 Price in Gurgaon (ta).

**Steps:**
1. Open Tata Yodha 2.0 Price in Gurgaon (ta)
2. Check each stored heading is still on the page","1199","TC-SEOS-03: none of the stored headings are missing on Tata Yodha 2.0 Price in Gurgaon [ta]","SEO structure - PDP [yodhaPriceGurgaon] [ta] — Tata Yodha 2.0 Price in Gurgaon","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-04
**Title:** Heading count on Author Profile [ta] still matches the snapshot
**Language:** ta

**Description:**
Confirm Author Profile (ta) still has the same number of SEO headings as the snapshot.

**Expected Result:**
Author Profile (ta) still has 4 SEO headings.

**Steps:**
1. Open Author Profile (ta)
2. Count SEO headings
3. Compare with the snapshot count","612","TC-SEOS-04: heading count on Author Profile [ta] still matches the snapshot","SEO structure - UtilityPages [authorDetail] [ta] — Author Profile","2026-09-04","passed","2026-09-04","","","",""
"","16423","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - CategoryPages [ton1to2_5] [hi] — 1 ton - 2.5 ton Trucks","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-TYRL-02
**Title:** Load More is not shown on Apollo Tyres
**Language:** en

**Description:**
Confirm Apollo Tyres does not show a Load More button (this listing is fully shown on first load).

**Expected Result:**
No Load More button is present.

**Steps:**
1. Open Apollo Tyres
2. Verify Load More is not shown","660","TC-TYRL-02: Load More is not shown on Apollo Tyres","UtilityPages - TyresListing [apolloTyres] [en] [mobile] — Apollo Tyres","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-TYRL-03
**Title:** A second Load More still adds tyre cards on Continental Tyres
**Language:** en

**Description:**
Click Load More once on Continental Tyres, then again if it is still shown, and confirm the card list keeps growing.

**Expected Result:**
The first Load More adds cards. If Load More remains, a second click adds still more cards.

**Steps:**
1. Open Continental Tyres
2. Click Load More and verify more cards
3. Click Load More again if it is still shown","3474","TC-TYRL-03: a second Load More still adds tyre cards on Continental Tyres","UtilityPages - TyresListing [continentalTyres] [en] [desktop] — Continental Tyres","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-PDPI-04
**Title:** Heading is visible on Tata Yodha 2.0 Reviews
**Language:** en

**Description:**
Open Tata Yodha 2.0 Reviews and confirm the page heading.

**Expected Result:**
The heading “Tata Yodha 2.0 Reviews” is visible.

**Steps:**
1. Open Tata Yodha 2.0 Reviews
2. Verify the heading","603","TC-PDPI-04: heading is visible on Tata Yodha 2.0 Reviews","PDP - NewTruckInternalPages [yodhaReview] [en] — Tata Yodha 2.0 Reviews","2026-09-04","passed","2026-09-04","","","",""
"","10686","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - CategoryPages [diesel] [en] — Diesel Trucks","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-04
**Title:** Heading count on Bi Fuel Trucks [hi] still matches the snapshot
**Language:** hi

**Description:**
Confirm Bi Fuel Trucks (hi) still has the same number of SEO headings as the snapshot.

**Expected Result:**
Bi Fuel Trucks (hi) still has 15 SEO headings.

**Steps:**
1. Open Bi Fuel Trucks (hi)
2. Count SEO headings
3. Compare with the snapshot count","1031","TC-SEOS-04: heading count on Bi Fuel Trucks [hi] still matches the snapshot","SEO structure - CategoryPages [biFuel] [hi] — Bi Fuel Trucks","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Dealers [hi] match the stored snapshot
**Language:** hi

**Description:**
Compare the FAQ heading and questions on Dealers (hi) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on Dealers (hi) are unchanged.

**Steps:**
1. Open Dealers (hi)
2. Read the FAQ block
3. Compare with the stored snapshot","649","TC-SEOS-02: FAQ questions on Dealers [hi] match the stored snapshot","SEO structure - UtilityPages [dealers] [hi] — Dealers","2026-09-04","passed","2026-09-04","","","",""
"","9551","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - ListingPages [upcomingTrucks] [hi] — Upcoming Trucks","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Petrol Trucks [hi]
**Language:** hi

**Description:**
Confirm every heading stored for Petrol Trucks (hi) still exists on the live page.

**Expected Result:**
No stored heading is missing on Petrol Trucks (hi).

**Steps:**
1. Open Petrol Trucks (hi)
2. Check each stored heading is still on the page","955","TC-SEOS-03: none of the stored headings are missing on Petrol Trucks [hi]","SEO structure - CategoryPages [petrol] [hi] — Petrol Trucks","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-TYRSEO-03
**Title:** FAQ heading and questions are listed on Tyres
**Language:** en

**Description:**
Confirm Tyres shows the FAQ heading and each expected question.

**Expected Result:**
“Frequently Ask Questions” and the listed questions are present.

**Steps:**
1. Open Tyres
2. Scroll to FAQ
3. Verify heading and questions","575","TC-TYRSEO-03: FAQ heading and questions are listed on Tyres","SEO - TyresSeoContent [tyres] [en] [mobile] — Tyres","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-04
**Title:** Heading count on 8 Wheeler [hi] still matches the snapshot
**Language:** hi

**Description:**
Confirm 8 Wheeler (hi) still has the same number of SEO headings as the snapshot.

**Expected Result:**
8 Wheeler (hi) still has 11 SEO headings.

**Steps:**
1. Open 8 Wheeler (hi)
2. Count SEO headings
3. Compare with the snapshot count","888","TC-SEOS-04: heading count on 8 Wheeler [hi] still matches the snapshot","SEO structure - CategoryPages [eightWheeler] [hi] — 8 Wheeler","2026-09-04","passed","2026-09-04","","","",""
"","12","TC-SEOS-01: heading structure on Eicher Trucks [en] matches the stored snapshot","SEO structure - CategoryPages [eicherBrand] [en] — Eicher Trucks","2026-09-03","skipped","2026-09-03","","","",""
"","10606","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - PDP [ekaReview] [hi] — Eka 3W Cargo Reviews","2026-09-04","passed","2026-09-04","","","",""
"","22314","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - ListingPages [bestTrucks] [hi] — Best Trucks","2026-09-04","passed","2026-09-04","","","",""
"","12694","TC-DIR-00: page links resolve 200/30x; broken links are logged, not failed","UtilityPages - DirectoryPage [truckSeries] [en] — Popular Truck Series","2026-09-04","broken","2026-09-04","","","",""
"**Test Case ID:** TC-CL-04
**Title:** Call Now assistance lead submits successfully on HCV
**Language:** en

**Description:**
Open the HCV page, click the ""Still confused?"" widget's Call Now button to open the assistance lead form, fill model, name, mobile and city, and submit.

**Expected Result:**
The assistance form closes after a successful submission.

**Steps:**
1. Open the HCV page
2. Click Call Now to open the assistance lead form
3. Fill model, name, mobile and city
4. Submit and verify the assistance form closes","9611","TC-CL-04: Call Now assistance lead submits successfully on HCV","CategoryPages - CategoryListing [hcv] [en] — HCV","2026-09-03","passed","2026-09-03","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on Used Ashok Leyland Ecomet 1415 he cng [hi] matches the stored snapshot
**Language:** hi

**Description:**
Open Used Ashok Leyland Ecomet 1415 he cng (hi) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on Used Ashok Leyland Ecomet 1415 he cng (hi) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open Used Ashok Leyland Ecomet 1415 he cng (hi)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","727","TC-SEOS-01: heading structure on Used Ashok Leyland Ecomet 1415 he cng [hi] matches the stored snapshot","SEO structure - UsedTruck [usedTruckPdp] [hi] — Used Ashok Leyland Ecomet 1415 he cng","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-NLP-10
**Title:** truck listing, filters and cards on Popular Truck
**Language:** en

**Description:**
Confirm the truck listing block on Popular Truck shows a count heading, the Filter By row, and at least one truck card CTA.

**Expected Result:**
Listing heading with a count, Filter By / Reset All / Apply Filter, and at least one card button are visible.

**Steps:**
1. Open the Popular Truck listing page
2. Verify the listing heading
3. Verify Filter By controls
4. Verify at least one “Check Truck Price” card button","6828","TC-NLP-10: truck listing, filters and cards on Popular Truck","ListingPages - NewListingPages [popularTrucks] [en] — Popular Truck","2026-09-04","passed","2026-09-04","","","",""
"","12449","TC-CDT-00: page links resolve 200/30x; broken links are logged, not failed","UtilityPages - ContentDetailPage [authorsHub] [en] — All Authors","2026-09-04","passed","2026-09-04","","","",""
"","1358","TC-SRT-07: shows brand/model error when Search is clicked with no brand selection","Homepage - SearchRightTruck [en]","2026-09-04","passed","2026-09-04","","","",""
"","643","TC-TYRL-03: a second Load More still adds tyre cards on Apollo Tyres","UtilityPages - TyresListing [apolloTyres] [en] [mobile] — Apollo Tyres","2026-09-04","skipped","2026-09-04","","","",""
"**Test Case ID:** TC-LMC-06
**Title:** One Check Offers lead from मिनी ट्रक tab submits successfully
**Language:** hi

**Description:**
Open the मिनी ट्रक tab in Latest Models by Category, click Check Offers once, fill name/mobile/city, enter a 5-digit price/budget only if asked, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission from that tab.

**Steps:**
1. Open Latest Models by Category
2. Open the मिनी ट्रक tab
3. Click Check Offers on one visible card
4. Fill name, mobile and city (and 5-digit price/budget if shown)
5. Submit and verify Thank You confirmation","8860","TC-LMC-06: one Check Offers lead from मिनी ट्रक tab submits successfully","Homepage - LatestModelsByCategory [hi]","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-04
**Title:** Heading count on Latest Buses [en] still matches the snapshot
**Language:** en

**Description:**
Confirm Latest Buses (en) still has the same number of SEO headings as the snapshot.

**Expected Result:**
Latest Buses (en) still has 9 SEO headings.

**Steps:**
1. Open Latest Buses (en)
2. Count SEO headings
3. Compare with the snapshot count","1032","TC-SEOS-04: heading count on Latest Buses [en] still matches the snapshot","SEO structure - Buses [latestBuses] [en] — Latest Buses","2026-09-03","passed","2026-09-03","","","",""
"","7298","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [autoRickshaw] [en] — Auto Rickshaw","2026-09-03","passed","2026-09-03","","","",""
"**Test Case ID:** TC-TYRSEO-03
**Title:** FAQ heading and questions are listed on Dunlop Tyres
**Language:** en

**Description:**
Confirm Dunlop Tyres shows the FAQ heading and each expected question.

**Expected Result:**
“Frequently Asked Questions” and the listed questions are present.

**Steps:**
1. Open Dunlop Tyres
2. Scroll to FAQ
3. Verify heading and questions","631","TC-TYRSEO-03: FAQ heading and questions are listed on Dunlop Tyres","SEO - TyresSeoContent [dunlopTyres] [en] [desktop] — Dunlop Tyres","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-TYRL-02
**Title:** Load More is not shown on Dunlop Tyres
**Language:** en

**Description:**
Confirm Dunlop Tyres does not show a Load More button (this listing is fully shown on first load).

**Expected Result:**
No Load More button is present.

**Steps:**
1. Open Dunlop Tyres
2. Verify Load More is not shown","561","TC-TYRL-02: Load More is not shown on Dunlop Tyres","UtilityPages - TyresListing [dunlopTyres] [en] [desktop] — Dunlop Tyres","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-04
**Title:** Heading count on Videos [hi] still matches the snapshot
**Language:** hi

**Description:**
Confirm Videos (hi) still has the same number of SEO headings as the snapshot.

**Expected Result:**
Videos (hi) still has 6 SEO headings.

**Steps:**
1. Open Videos (hi)
2. Count SEO headings
3. Compare with the snapshot count","657","TC-SEOS-04: heading count on Videos [hi] still matches the snapshot","SEO structure - UtilityPages [videos] [hi] — Videos","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Latest Buses [en]
**Language:** en

**Description:**
Confirm every heading stored for Latest Buses (en) still exists on the live page.

**Expected Result:**
No stored heading is missing on Latest Buses (en).

**Steps:**
1. Open Latest Buses (en)
2. Check each stored heading is still on the page","778","TC-SEOS-03: none of the stored headings are missing on Latest Buses [en]","SEO structure - Buses [latestBuses] [en] — Latest Buses","2026-09-03","passed","2026-09-03","","","",""
"**Test Case ID:** TC-SEOS-04
**Title:** Heading count on Ashok Leyland Trucks [hi] still matches the snapshot
**Language:** hi

**Description:**
Confirm Ashok Leyland Trucks (hi) still has the same number of SEO headings as the snapshot.

**Expected Result:**
Ashok Leyland Trucks (hi) still has 13 SEO headings.

**Steps:**
1. Open Ashok Leyland Trucks (hi)
2. Count SEO headings
3. Compare with the snapshot count","1301","TC-SEOS-04: heading count on Ashok Leyland Trucks [hi] still matches the snapshot","SEO structure - CategoryPages [ashokLeylandBrand] [hi] — Ashok Leyland Trucks","2026-09-03","passed","2026-09-03","","","",""
"**Test Case ID:** TC-SEOS-04
**Title:** Heading count on 2.5 ton - 5 ton Trucks [en] still matches the snapshot
**Language:** en

**Description:**
Confirm 2.5 ton - 5 ton Trucks (en) still has the same number of SEO headings as the snapshot.

**Expected Result:**
2.5 ton - 5 ton Trucks (en) still has 8 SEO headings.

**Steps:**
1. Open 2.5 ton - 5 ton Trucks (en)
2. Count SEO headings
3. Compare with the snapshot count","835","TC-SEOS-04: heading count on 2.5 ton - 5 ton Trucks [en] still matches the snapshot","SEO structure - CategoryPages [ton2_5to5] [en] — 2.5 ton - 5 ton Trucks","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-TYRSEO-04
**Title:** FAQ question expands on Tyres
**Language:** en

**Description:**
Open a Frequently Asked Question on Tyres and confirm the answer is shown.

**Expected Result:**
The selected question’s answer is visible.

**Steps:**
1. Open Tyres
2. Scroll to FAQ
3. Open a question
4. Verify the answer","593","TC-TYRSEO-04: FAQ question expands on Tyres","SEO - TyresSeoContent [tyres] [en] [mobile] — Tyres","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Privacy Policy [ta]
**Language:** ta

**Description:**
Confirm every heading stored for Privacy Policy (ta) still exists on the live page.

**Expected Result:**
No stored heading is missing on Privacy Policy (ta).

**Steps:**
1. Open Privacy Policy (ta)
2. Check each stored heading is still on the page","599","TC-SEOS-03: none of the stored headings are missing on Privacy Policy [ta]","SEO structure - UtilityPages [privacyPolicy] [ta] — Privacy Policy","2026-09-04","passed","2026-09-04","","","",""
