"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12424","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - CategoryPages [eightWheeler] [ta] — 8 Wheeler","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Trailers [hi] match the stored snapshot
**Language:** hi

**Description:**
Compare the FAQ heading and questions on Trailers (hi) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on Trailers (hi) are unchanged.

**Steps:**
1. Open Trailers (hi)
2. Read the FAQ block
3. Compare with the stored snapshot","7426","TC-SEOS-02: FAQ questions on Trailers [hi] match the stored snapshot","SEO structure - CategoryPages [trailers] [hi] — Trailers","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on 3 Wheeler [ta] matches the stored snapshot
**Language:** ta

**Description:**
Open 3 Wheeler (ta) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on 3 Wheeler (ta) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open 3 Wheeler (ta)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","2380","TC-SEOS-01: heading structure on 3 Wheeler [ta] matches the stored snapshot","SEO structure - CategoryPages [threeWheeler] [ta] — 3 Wheeler","2026-09-04","failed","2026-09-04","","","",""
"**Test Case ID:** TC-TYRL-02
**Title:** Load More is not shown on Dunlop Tyres
**Language:** en

**Description:**
Confirm Dunlop Tyres does not show a Load More button (this listing is fully shown on first load).

**Expected Result:**
No Load More button is present.

**Steps:**
1. Open Dunlop Tyres
2. Verify Load More is not shown","2187","TC-TYRL-02: Load More is not shown on Dunlop Tyres","UtilityPages - TyresListing [dunlopTyres] [en] [desktop] — Dunlop Tyres","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-ECV-01
**Title:** Electric Commercial Vehicles section is visible
**Language:** ta

**Description:**
Open the homepage and locate the Electric Commercial Vehicles section. Confirm the section is shown with the correct heading for the selected language.

**Expected Result:**
The Electric Commercial Vehicles section is visible and the heading matches the expected localized text (for example, “Electric Commercial Vehicles” in English).

**Steps:**
1. Open the homepage for the selected language
2. Scroll to the Electric Commercial Vehicles section
3. Verify the section and heading are visible","4482","TC-ECV-01: Electric Commercial Vehicles section is visible","Homepage - ElectricCommercialVehicles [ta]","2026-09-04","passed","2026-09-04","","","",""
"","5593","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - UtilityPages [continentalHdw2] [en] — Continental Hdw2","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Popular Truck Series [en]
**Language:** en

**Description:**
Confirm every heading stored for Popular Truck Series (en) still exists on the live page.

**Expected Result:**
No stored heading is missing on Popular Truck Series (en).

**Steps:**
1. Open Popular Truck Series (en)
2. Check each stored heading is still on the page","834","TC-SEOS-03: none of the stored headings are missing on Popular Truck Series [en]","SEO structure - UtilityPages [truckSeries] [en] — Popular Truck Series","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-TYRL-02
**Title:** Load More is not shown on Apollo Tyres
**Language:** en

**Description:**
Confirm Apollo Tyres does not show a Load More button (this listing is fully shown on first load).

**Expected Result:**
No Load More button is present.

**Steps:**
1. Open Apollo Tyres
2. Verify Load More is not shown","598","TC-TYRL-02: Load More is not shown on Apollo Tyres","UtilityPages - TyresListing [apolloTyres] [en] [mobile] — Apollo Tyres","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-04
**Title:** Heading count on 20 ton - 40 ton Trucks [en] still matches the snapshot
**Language:** en

**Description:**
Confirm 20 ton - 40 ton Trucks (en) still has the same number of SEO headings as the snapshot.

**Expected Result:**
20 ton - 40 ton Trucks (en) still has 8 SEO headings.

**Steps:**
1. Open 20 ton - 40 ton Trucks (en)
2. Count SEO headings
3. Compare with the snapshot count","3273","TC-SEOS-04: heading count on 20 ton - 40 ton Trucks [en] still matches the snapshot","SEO structure - CategoryPages [ton20to40] [en] — 20 ton - 40 ton Trucks","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Tata Ace [en] match the stored snapshot
**Language:** en

**Description:**
Compare the FAQ heading and questions on Tata Ace (en) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on Tata Ace (en) are unchanged.

**Steps:**
1. Open Tata Ace (en)
2. Read the FAQ block
3. Compare with the stored snapshot","3210","TC-SEOS-02: FAQ questions on Tata Ace [en] match the stored snapshot","SEO structure - CategoryPages [tataAce] [en] — Tata Ace","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on HCV
**Language:** en

**Description:**
Open the HCV page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the HCV page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","2049","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on HCV","CategoryPages - CategoryListing [hcv] [en] — HCV","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Tempo Traveller [hi] match the stored snapshot
**Language:** hi

**Description:**
Compare the FAQ heading and questions on Tempo Traveller (hi) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on Tempo Traveller (hi) are unchanged.

**Steps:**
1. Open Tempo Traveller (hi)
2. Read the FAQ block
3. Compare with the stored snapshot","3701","TC-SEOS-02: FAQ questions on Tempo Traveller [hi] match the stored snapshot","SEO structure - CategoryPages [tempoTraveller] [hi] — Tempo Traveller","2026-09-04","passed","2026-09-04","","","",""
"","1597","TC-TIY-05: switching to Latest updates View All label and URL for latest trucks","Homepage - TruckInIndia [en]","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on Popular Buses [en] matches the stored snapshot
**Language:** en

**Description:**
Open Popular Buses (en) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on Popular Buses (en) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open Popular Buses (en)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","4040","TC-SEOS-01: heading structure on Popular Buses [en] matches the stored snapshot","SEO structure - Buses [popularBuses] [en] — Popular Buses","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on 12 Wheeler [en] matches the stored snapshot
**Language:** en

**Description:**
Open 12 Wheeler (en) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on 12 Wheeler (en) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open 12 Wheeler (en)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","1509","TC-SEOS-01: heading structure on 12 Wheeler [en] matches the stored snapshot","SEO structure - CategoryPages [twelveWheeler] [en] — 12 Wheeler","2026-09-05","failed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Hydrogen Trucks [en]
**Language:** en

**Description:**
Confirm every heading stored for Hydrogen Trucks (en) still exists on the live page.

**Expected Result:**
No stored heading is missing on Hydrogen Trucks (en).

**Steps:**
1. Open Hydrogen Trucks (en)
2. Check each stored heading is still on the page","908","TC-SEOS-03: none of the stored headings are missing on Hydrogen Trucks [en]","SEO structure - CategoryPages [hydrogen] [en] — Hydrogen Trucks","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Top Bus Brands [ta] match the stored snapshot
**Language:** ta

**Description:**
Compare the FAQ heading and questions on Top Bus Brands (ta) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
Top Bus Brands (ta) still has no FAQ section.

**Steps:**
1. Open Top Bus Brands (ta)
2. Read the FAQ block
3. Compare with the stored snapshot","1004","TC-SEOS-02: FAQ questions on Top Bus Brands [ta] match the stored snapshot","SEO structure - UtilityPages [allBusBrands] [ta] — Top Bus Brands","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on Author Profile [ta] matches the stored snapshot
**Language:** ta

**Description:**
Open Author Profile (ta) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on Author Profile (ta) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open Author Profile (ta)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","700","TC-SEOS-01: heading structure on Author Profile [ta] matches the stored snapshot","SEO structure - UtilityPages [authorDetail] [ta] — Author Profile","2026-09-05","passed","2026-09-05","","","",""
"","14715","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - CategoryPages [tippers] [hi] — Tippers","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on Tata Yodha 2.0 Reviews [en] matches the stored snapshot
**Language:** en

**Description:**
Open Tata Yodha 2.0 Reviews (en) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on Tata Yodha 2.0 Reviews (en) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open Tata Yodha 2.0 Reviews (en)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","745","TC-SEOS-01: heading structure on Tata Yodha 2.0 Reviews [en] matches the stored snapshot","SEO structure - PDP [yodhaReview] [en] — Tata Yodha 2.0 Reviews","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-LTU-03
**Title:** No visible video card links to a duplicate video
**Language:** ta

**Description:**
Confirm every visible video title in Latest Truck Updates links to a distinct video.

**Expected Result:**
No two visible video cards share the same href.

**Steps:**
1. Open Latest Truck Updates
2. Verify all visible video links are unique","6566","TC-LTU-03: no visible video card links to a duplicate video","Homepage - LatestTruckUpdates [ta]","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Sell Used Trucks [ta] match the stored snapshot
**Language:** ta

**Description:**
Compare the FAQ heading and questions on Sell Used Trucks (ta) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
Sell Used Trucks (ta) still has no FAQ section.

**Steps:**
1. Open Sell Used Trucks (ta)
2. Read the FAQ block
3. Compare with the stored snapshot","514","TC-SEOS-02: FAQ questions on Sell Used Trucks [ta] match the stored snapshot","SEO structure - UsedTruck [sellUsedTrucks] [ta] — Sell Used Trucks","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Mahindra Trucks [ta]
**Language:** ta

**Description:**
Confirm every heading stored for Mahindra Trucks (ta) still exists on the live page.

**Expected Result:**
No stored heading is missing on Mahindra Trucks (ta).

**Steps:**
1. Open Mahindra Trucks (ta)
2. Check each stored heading is still on the page","1644","TC-SEOS-03: none of the stored headings are missing on Mahindra Trucks [ta]","SEO structure - CategoryPages [mahindraBrand] [ta] — Mahindra Trucks","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-CL-05
**Title:** listing heading, filters and cards on 8 Wheeler
**Language:** en

**Description:**
Open 8 Wheeler and confirm the page heading and at least one listing card CTA. Filter By is checked when that row is present.

**Expected Result:**
Page heading is visible and at least one listing card button is shown.

**Steps:**
1. Open the 8 Wheeler page
2. Verify the page heading
3. Verify listing cards (and Filter By when present)","828","TC-CL-05: listing heading, filters and cards on 8 Wheeler","CategoryPages - CategoryListing [eightWheeler] [en] — 8 Wheeler","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-04
**Title:** Heading count on Brochure [en] still matches the snapshot
**Language:** en

**Description:**
Confirm Brochure (en) still has the same number of SEO headings as the snapshot.

**Expected Result:**
Brochure (en) still has 14 SEO headings.

**Steps:**
1. Open Brochure (en)
2. Count SEO headings
3. Compare with the snapshot count","924","TC-SEOS-04: heading count on Brochure [en] still matches the snapshot","SEO structure - Brochure [brochure] [en] — Brochure","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on E Challan [en] match the stored snapshot
**Language:** en

**Description:**
Compare the FAQ heading and questions on E Challan (en) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on E Challan (en) are unchanged.

**Steps:**
1. Open E Challan (en)
2. Read the FAQ block
3. Compare with the stored snapshot","849","TC-SEOS-02: FAQ questions on E Challan [en] match the stored snapshot","SEO structure - UsedTruck [eChallan] [en] — E Challan","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on Bi Fuel Trucks
**Language:** en

**Description:**
Open the Bi Fuel Trucks page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Bi Fuel Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","3347","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on Bi Fuel Trucks","CategoryPages - CategoryListing [biFuel] [en] — Bi Fuel Trucks","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-04
**Title:** Heading count on Tata Yodha 2.0 Brochure [ta] still matches the snapshot
**Language:** ta

**Description:**
Confirm Tata Yodha 2.0 Brochure (ta) still has the same number of SEO headings as the snapshot.

**Expected Result:**
Tata Yodha 2.0 Brochure (ta) still has 8 SEO headings.

**Steps:**
1. Open Tata Yodha 2.0 Brochure (ta)
2. Count SEO headings
3. Compare with the snapshot count","4039","TC-SEOS-04: heading count on Tata Yodha 2.0 Brochure [ta] still matches the snapshot","SEO structure - PDP [yodhaBrochure] [ta] — Tata Yodha 2.0 Brochure","2026-09-05","failed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Ashok Leyland Boss [en] match the stored snapshot
**Language:** en

**Description:**
Compare the FAQ heading and questions on Ashok Leyland Boss (en) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on Ashok Leyland Boss (en) are unchanged.

**Steps:**
1. Open Ashok Leyland Boss (en)
2. Read the FAQ block
3. Compare with the stored snapshot","997","TC-SEOS-02: FAQ questions on Ashok Leyland Boss [en] match the stored snapshot","SEO structure - CategoryPages [ashokLeylandBoss] [en] — Ashok Leyland Boss","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-BUS-03
**Title:** Lead form rejects mobile that is not 10 digits on Upcoming Buses
**Language:** en

**Description:**
Open the Upcoming Buses page, open the lead form via ""Notify Me"", fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The bus enquiry popup rejects the invalid mobile number in real time (the field reverts to empty), and submitting shows the mobile-required and location-required validation messages, with no lead submitted.

**Steps:**
1. Open the Upcoming Buses page
2. Click ""Notify Me"" to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-required and location validation messages are shown","4135","TC-BUS-03: lead form rejects mobile that is not 10 digits on Upcoming Buses","Buses - BusListing [upcomingBuses] [en] — Upcoming Buses","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-PDPI-03
**Title:** Check Offers lead form rejects mobile that is not 10 digits on Tata Yodha 2.0 Images
**Language:** en

**Description:**
Open Tata Yodha 2.0 Images, click “Check Offers”, fill a valid name, an invalid 5-digit mobile number, leave city empty, then submit.

**Expected Result:**
The mobile-format and location-required validation messages are shown, and no lead is submitted.

**Steps:**
1. Open Tata Yodha 2.0 Images
2. Click Check Offers
3. Fill a valid name and an invalid mobile number
4. Submit with city empty
5. Verify mobile-format and location messages","2038","TC-PDPI-03: Check Offers lead form rejects mobile that is not 10 digits on Tata Yodha 2.0 Images","PDP - NewTruckInternalPages [yodhaImages] [en] — Tata Yodha 2.0 Images","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-BUT-02
**Title:** Contact Seller lead form shows required validation when submitted empty on Buy Used Trucks
**Language:** en

**Description:**
Open the Buy Used Trucks page, open Contact Seller on a visible card, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Buy Used Trucks page
2. Open the Contact Seller lead form from a visible card
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","1621","TC-BUT-02: Contact Seller lead form shows required validation when submitted empty on Buy Used Trucks","UsedTruck - BuyUsedTrucks [en] — Buy Used Trucks","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on 8 Wheeler [en] matches the stored snapshot
**Language:** en

**Description:**
Open 8 Wheeler (en) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on 8 Wheeler (en) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open 8 Wheeler (en)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","1025","TC-SEOS-01: heading structure on 8 Wheeler [en] matches the stored snapshot","SEO structure - CategoryPages [eightWheeler] [en] — 8 Wheeler","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-TYRL-01
**Title:** Load More shows more tyre cards on JK Tyres
**Language:** en

**Description:**
Click Load More on JK Tyres and confirm more tyre cards appear.

**Expected Result:**
The number of visible “View September Offer” cards increases after Load More.

**Steps:**
1. Open JK Tyres
2. Note how many tyre cards are shown
3. Click Load More
4. Verify more cards are shown","1041","TC-TYRL-01: Load More shows more tyre cards on JK Tyres","UtilityPages - TyresListing [jkTyres] [en] [mobile] — JK Tyres","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on 10 Wheeler [en] match the stored snapshot
**Language:** en

**Description:**
Compare the FAQ heading and questions on 10 Wheeler (en) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on 10 Wheeler (en) are unchanged.

**Steps:**
1. Open 10 Wheeler (en)
2. Read the FAQ block
3. Compare with the stored snapshot","1007","TC-SEOS-02: FAQ questions on 10 Wheeler [en] match the stored snapshot","SEO structure - CategoryPages [tenWheeler] [en] — 10 Wheeler","2026-09-05","passed","2026-09-05","","","",""
"","10700","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - CategoryPages [ton2_5to5] [hi] — 2.5 ton - 5 ton Trucks","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Tata Starbus Ultra City Electric [en] match the stored snapshot
**Language:** en

**Description:**
Compare the FAQ heading and questions on Tata Starbus Ultra City Electric (en) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on Tata Starbus Ultra City Electric (en) are unchanged.

**Steps:**
1. Open Tata Starbus Ultra City Electric (en)
2. Read the FAQ block
3. Compare with the stored snapshot","600","TC-SEOS-02: FAQ questions on Tata Starbus Ultra City Electric [en] match the stored snapshot","SEO structure - Buses [starbusUltraCityElectric] [en] — Tata Starbus Ultra City Electric","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on Find New Trucks [ta] matches the stored snapshot
**Language:** ta

**Description:**
Open Find New Trucks (ta) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on Find New Trucks (ta) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open Find New Trucks (ta)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","1009","TC-SEOS-01: heading structure on Find New Trucks [ta] matches the stored snapshot","SEO structure - ListingPages [newTrucks] [ta] — Find New Trucks","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Blog Article Detail [en] match the stored snapshot
**Language:** en

**Description:**
Compare the FAQ heading and questions on Blog Article Detail (en) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
Blog Article Detail (en) still has no FAQ section.

**Steps:**
1. Open Blog Article Detail (en)
2. Read the FAQ block
3. Compare with the stored snapshot","1000","TC-SEOS-02: FAQ questions on Blog Article Detail [en] match the stored snapshot","SEO structure - UtilityPages [blogDetail] [en] — Blog Article Detail","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on 6 Wheeler
**Language:** en

**Description:**
Open the 6 Wheeler page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the 6 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","5527","TC-CL-01: Check Truck Price lead submits successfully on 6 Wheeler","CategoryPages - CategoryListing [sixWheeler] [en] — 6 Wheeler","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-01
**Title:** Heading structure on Under 1 Ton Trucks [ta] matches the stored snapshot
**Language:** ta

**Description:**
Open Under 1 Ton Trucks (ta) and compare live SEO headings with the snapshot. Allure and artifacts/seo-structure-report.xlsx show expected vs actual so a changed heading can be copied into test data after it is confirmed.

**Expected Result:**
Every stored heading on Under 1 Ton Trucks (ta) is still present with the same tag. Extra or missing headings fail the check; order on the page may differ.

**Steps:**
1. Open Under 1 Ton Trucks (ta)
2. Expand Read More if the About block is collapsed
3. Compare live headings with the stored snapshot","983","TC-SEOS-01: heading structure on Under 1 Ton Trucks [ta] matches the stored snapshot","SEO structure - CategoryPages [under1Ton] [ta] — Under 1 Ton Trucks","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Top Bus Brands [ta]
**Language:** ta

**Description:**
Confirm every heading stored for Top Bus Brands (ta) still exists on the live page.

**Expected Result:**
No stored heading is missing on Top Bus Brands (ta).

**Steps:**
1. Open Top Bus Brands (ta)
2. Check each stored heading is still on the page","957","TC-SEOS-03: none of the stored headings are missing on Top Bus Brands [ta]","SEO structure - UtilityPages [allBusBrands] [ta] — Top Bus Brands","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Tata Yodha 2.0 Images [en]
**Language:** en

**Description:**
Confirm every heading stored for Tata Yodha 2.0 Images (en) still exists on the live page.

**Expected Result:**
No stored heading is missing on Tata Yodha 2.0 Images (en).

**Steps:**
1. Open Tata Yodha 2.0 Images (en)
2. Check each stored heading is still on the page","696","TC-SEOS-03: none of the stored headings are missing on Tata Yodha 2.0 Images [en]","SEO structure - PDP [yodhaImages] [en] — Tata Yodha 2.0 Images","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Tippers [hi] match the stored snapshot
**Language:** hi

**Description:**
Compare the FAQ heading and questions on Tippers (hi) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
FAQ heading and questions on Tippers (hi) are unchanged.

**Steps:**
1. Open Tippers (hi)
2. Read the FAQ block
3. Compare with the stored snapshot","6932","TC-SEOS-02: FAQ questions on Tippers [hi] match the stored snapshot","SEO structure - CategoryPages [tippers] [hi] — Tippers","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on News Article Detail [en] match the stored snapshot
**Language:** en

**Description:**
Compare the FAQ heading and questions on News Article Detail (en) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
News Article Detail (en) still has no FAQ section.

**Steps:**
1. Open News Article Detail (en)
2. Read the FAQ block
3. Compare with the stored snapshot","795","TC-SEOS-02: FAQ questions on News Article Detail [en] match the stored snapshot","SEO structure - UtilityPages [newsDetail] [en] — News Article Detail","2026-09-05","passed","2026-09-05","","","",""
"","15855","TC-SEOS-00: page links resolve 200/30x; broken links are logged, not failed","SEO structure - Buses [starbusUltraCityElectric] [en] — Tata Starbus Ultra City Electric","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-SEOS-03
**Title:** None of the stored headings are missing on Brochure [hi]
**Language:** hi

**Description:**
Confirm every heading stored for Brochure (hi) still exists on the live page.

**Expected Result:**
No stored heading is missing on Brochure (hi).

**Steps:**
1. Open Brochure (hi)
2. Check each stored heading is still on the page","924","TC-SEOS-03: none of the stored headings are missing on Brochure [hi]","SEO structure - Brochure [brochure] [hi] — Brochure","2026-09-04","passed","2026-09-04","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on 6 Wheeler
**Language:** en

**Description:**
Open the 6 Wheeler page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the 6 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2391","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on 6 Wheeler","CategoryPages - CategoryListing [sixWheeler] [en] — 6 Wheeler","2026-09-04","passed","2026-09-04","","","",""
"","8251","TC-TYRSEO-00: page links resolve 200/30x; broken links are logged, not failed","SEO - TyresSeoContent [continentalHdw2] [en] [desktop] — Continental Hdw2","2026-09-05","passed","2026-09-05","","","",""
"**Test Case ID:** TC-SEOS-02
**Title:** FAQ questions on Tata Yodha 2.0 Images [ta] match the stored snapshot
**Language:** ta

**Description:**
Compare the FAQ heading and questions on Tata Yodha 2.0 Images (ta) with the stored snapshot. Pages with no FAQ must still have none.

**Expected Result:**
Tata Yodha 2.0 Images (ta) still has no FAQ section.

**Steps:**
1. Open Tata Yodha 2.0 Images (ta)
2. Read the FAQ block
3. Compare with the stored snapshot","726","TC-SEOS-02: FAQ questions on Tata Yodha 2.0 Images [ta] match the stored snapshot","SEO structure - PDP [yodhaImages] [ta] — Tata Yodha 2.0 Images","2026-09-05","passed","2026-09-05","","","",""
