"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"**Test Case ID:** TC-NTPDP-12
**Title:** Compare Alternatives block for Tata Yodha 2.0
**Language:** en

**Description:**
Verify Compare with Alternative section for Tata Yodha 2.0.

**Expected Result:**
Compare Alternatives heading is visible.

**Steps:**
1. Open PDP
2. Scroll to Compare Alternatives
3. Verify heading","132","TC-NTPDP-12: Compare Alternatives block for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-LMC-03
**Title:** One Check Offers lead from 3 Wheelers tab submits successfully
**Language:** en

**Description:**
Open the 3 Wheelers tab in Latest Models by Category, click Check Offers once, fill name/mobile/city, enter a 5-digit price/budget only if asked, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission from that tab.

**Steps:**
1. Open Latest Models by Category
2. Open the 3 Wheelers tab
3. Click Check Offers on one visible card
4. Fill name, mobile and city (and 5-digit price/budget if shown)
5. Submit and verify Thank You confirmation","7269","TC-LMC-03: one Check Offers lead from 3 Wheelers tab submits successfully","Homepage - LatestModelsByCategory [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-FRU-04
**Title:** No city link shares another city's listing URL
**Language:** en

**Description:**
Confirm the first two city links do not point at each other's used-truck-in URL.

**Expected Result:**
Each city card links only to its own city listing URL.

**Steps:**
1. Open Find Reliable Used Trucks Near You
2. Verify the first city's link does not use the second city's URL, and vice versa","1403","TC-FRU-04: no city link shares another city's listing URL","Homepage - FindReliableUsedTrucksNearYou [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-01
**Title:** Get Offers lead opens on launch for Tata Yodha 2.0
**Language:** en

**Description:**
Open the New Truck PDP for Tata Yodha 2.0. Confirm the Get Offers lead popup appears on page load with the correct offers title.

**Expected Result:**
User sees “Check Latest Offers on Tata Yodha 2.0” with name, mobile, city fields and a Get Offers button.

**Steps:**
1. Open Tata Yodha 2.0 PDP without dismissing the launch popup
2. Verify Get Offers lead title and fields are visible","1210","TC-NTPDP-01: Get Offers lead opens on launch for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-SEO-01
**Title:** About Truck Junction SEO block is visible with Read More
**Language:** ta

**Description:**
Open the homepage and locate the About Truck Junction content block. Confirm the about heading and Read More control are shown.

**Expected Result:**
The About Truck Junction block is visible with the correct localized heading and a Read More button.

**Steps:**
1. Open the homepage for the selected language
2. Scroll to the About Truck Junction block
3. Verify the about heading and Read More are visible","1296","TC-SEO-01: About Truck Junction SEO block is visible with Read More","SEO - HomePageSeoContent [ta]","2026-08-23","passed","2026-08-23","","","",""
"","12805","TC-NTPDP-00: page links resolve 200/30x; broken links are logged, not failed","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-01
**Title:** Check Truck Price lead submits successfully on LNG Trucks
**Language:** en

**Description:**
Open the LNG Trucks page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the LNG Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","4081","TC-CL-01: Check Truck Price lead submits successfully on LNG Trucks","CategoryPages - CategoryListing [lng] [en] — LNG Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-06
**Title:** Hero heading and primary CTAs for Eka 3W Cargo
**Language:** en

**Description:**
Confirm the product H1 and primary CTAs (Get On Road Price, Check Offers) on Eka 3W Cargo.

**Expected Result:**
H1 matches the product name; Get On Road Price and Check Offers are visible.

**Steps:**
1. Open PDP and close launch lead
2. Verify H1
3. Verify Get On Road Price and Check Offers","125","TC-NTPDP-06: Hero heading and primary CTAs for Eka 3W Cargo","PDP - NewTruckPdp [leastPopular] [en] — Eka 3W Cargo","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"","3105","TC-TIY-05: switching to Latest updates View All label and URL for latest trucks","Homepage - TruckInIndia [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-09
**Title:** About block for Tata Yodha 2.0
**Language:** en

**Description:**
Verify the About section for Tata Yodha 2.0.

**Expected Result:**
About heading is visible.

**Steps:**
1. Open PDP
2. Scroll to About
3. Verify heading","186","TC-NTPDP-09: About block for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-FRU-05
**Title:** Last city link navigates to used trucks in that city
**Language:** hi

**Description:**
Click the last (not first) city in Find Reliable Used Trucks Near You and confirm the used-trucks-in-city listing opens.

**Expected Result:**
The browser URL matches that city’s used-truck-in listing for the selected language.

**Steps:**
1. Open Find Reliable Used Trucks Near You
2. Click the last city link
3. Verify the city used-trucks listing URL","4391","TC-FRU-05: last city link navigates to used trucks in that city","Homepage - FindReliableUsedTrucksNearYou [hi]","2026-08-23","passed","2026-08-23","","","",""
"","1964","TC-SRT-14: lists expected budget ranges with localized labels","Homepage - SearchRightTruck [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-24
**Title:** FAQ block for Tata Yodha 2.0
**Language:** en

**Description:**
Verify Frequently Asked Questions for Tata Yodha 2.0.

**Expected Result:**
FAQ heading is visible.

**Steps:**
1. Open PDP
2. Scroll to FAQ
3. Verify heading","84","TC-NTPDP-24: FAQ block for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-LMC-09
**Title:** Switching tabs updates View All destination URL
**Language:** hi

**Description:**
Switch through each category tab and confirm View All points to the correct listing URL for that tab.

**Expected Result:**
For every tab, View All href matches the expected category listing path from test data.

**Steps:**
1. Open Latest Models by Category
2. Open each category tab
3. Verify View All href for that tab","3339","TC-LMC-09: switching tabs updates View All destination URL","Homepage - LatestModelsByCategory [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on 14 Wheeler
**Language:** en

**Description:**
Open the 14 Wheeler page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the 14 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","5890","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on 14 Wheeler","CategoryPages - CategoryListing [fourteenWheeler] [en] — 14 Wheeler","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-SEO-02
**Title:** Read More expands the About Truck Junction content
**Language:** ta

**Description:**
Click Read More on the About Truck Junction block and confirm the content expands (Read Less is shown).

**Expected Result:**
After Read More, the block is expanded and the Read Less control is visible to the user.

**Steps:**
1. Open the About Truck Junction block
2. Click Read More
3. Verify Read Less is shown","1105","TC-SEO-02: Read More expands the About Truck Junction content","SEO - HomePageSeoContent [ta]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on Tempo Traveller
**Language:** en

**Description:**
Open the Tempo Traveller page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Tempo Traveller page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2146","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on Tempo Traveller","CategoryPages - CategoryListing [tempoTraveller] [en] — Tempo Traveller","2026-08-23","passed","2026-08-23","","","",""
"","916","TC-NLP-04: Notify Me lead submits successfully on Best Trucks","ListingPages - NewListingPages [bestTrucks] [en] — Best Trucks","2026-08-23","skipped","2026-08-23","","","",""
"","7034","TC-BUS-00: page links resolve 200/30x; broken links are logged, not failed","Buses - BusListing [newBuses] [en] — New Buses","2026-08-23","passed","2026-08-23","","","",""
"","3579","TC-SRT-15: clears brand selection after switching away and back to Brand tab","Homepage - SearchRightTruck [en]","2026-08-23","passed","2026-08-23","","","",""
"","1552","TC-SRT-15: clears brand selection after switching away and back to Brand tab","Homepage - SearchRightTruck [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-TBB-03
**Title:** No visible article card links to a duplicate news article
**Language:** hi

**Description:**
Confirm every visible article title in The Buzz Board links to a distinct news article.

**Expected Result:**
No two visible article cards share the same href.

**Steps:**
1. Open The Buzz Board
2. Verify all visible article links are unique","1075","TC-TBB-03: no visible article card links to a duplicate news article","Homepage - TheBuzzBoard [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-BUT-03
**Title:** Contact Seller lead form rejects mobile that is not 10 digits on Buy Used Trucks
**Language:** en

**Description:**
Open the Buy Used Trucks page, open Contact Seller, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Buy Used Trucks page
2. Open the Contact Seller lead form from a visible card
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","2125","TC-BUT-03: Contact Seller lead form rejects mobile that is not 10 digits on Buy Used Trucks","UsedTruck - BuyUsedTrucks [en] — Buy Used Trucks","2026-08-23","passed","2026-08-23","","","",""
"","9597","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [tippers] [en] — Tippers","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on Auto Rickshaw
**Language:** en

**Description:**
Open the Auto Rickshaw page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Auto Rickshaw page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","2471","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on Auto Rickshaw","CategoryPages - CategoryListing [autoRickshaw] [en] — Auto Rickshaw","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-04
**Title:** Call Now assistance lead submits successfully on Diesel Trucks
**Language:** en

**Description:**
Open the Diesel Trucks page, click the ""Still confused?"" widget's Call Now button to open the assistance lead form, fill model, name, mobile and city, and submit.

**Expected Result:**
The assistance form closes after a successful submission.

**Steps:**
1. Open the Diesel Trucks page
2. Click Call Now to open the assistance lead form
3. Fill model, name, mobile and city
4. Submit and verify the assistance form closes","4722","TC-CL-04: Call Now assistance lead submits successfully on Diesel Trucks","CategoryPages - CategoryListing [diesel] [en] — Diesel Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-FRU-02
**Title:** All city links show expected name and used-truck-in URL
**Language:** ta

**Description:**
In Find Reliable Used Trucks Near You, verify every expected city appears with the correct name and city listing URL.

**Expected Result:**
Each city from test data is visible with the matching title and /{lang}/used-truck-in-{city} path.

**Steps:**
1. Open Find Reliable Used Trucks Near You
2. For each expected city, verify name and URL
3. Confirm the number of city links matches test data","1084","TC-FRU-02: all city links show expected name and used-truck-in URL","Homepage - FindReliableUsedTrucksNearYou [ta]","2026-08-23","passed","2026-08-23","","","",""
"","2878","TC-SRT-13: lists expected body types with localized labels","Homepage - SearchRightTruck [ta]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-FRU-01
**Title:** Find Reliable Used Trucks Near You section is visible
**Language:** ta

**Description:**
Open the homepage and locate Find Reliable Used Trucks Near You. Confirm the section and heading are shown.

**Expected Result:**
The section is visible with the correct localized heading and at least one city link.

**Steps:**
1. Open the homepage for the selected language
2. Scroll to Find Reliable Used Trucks Near You
3. Verify the section and heading are visible","1418","TC-FRU-01: Find Reliable Used Trucks Near You section is visible","Homepage - FindReliableUsedTrucksNearYou [ta]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-15
**Title:** Explore brand series block for Tata Yodha 2.0
**Language:** en

**Description:**
Verify Explore … Series when present on Tata Yodha 2.0.

**Expected Result:**
Explore brand series heading is visible, or skipped.

**Steps:**
1. Open PDP
2. Locate Explore series if present","108","TC-NTPDP-15: Explore brand series block for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-PTC-04
**Title:** View All Comparison link does not reuse a product card's URL
**Language:** en

**Description:**
Confirm the View All Comparison link does not accidentally point at the first product card's PDP URL.

**Expected Result:**
View All Comparison and the first product card link to different URLs.

**Steps:**
1. Open Popular Truck Comparison
2. Verify View All's href differs from the first product's href","1312","TC-PTC-04: View All Comparison link does not reuse a product card's URL","Homepage - PopularTruckComparison [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NLP-01
**Title:** Check Offers lead submits successfully on Find New Trucks
**Language:** en

**Description:**
Open the Find New Trucks listing page, click Check Offers to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission. The submitted name is tagged with a page/CTA identifier for CRM traceability.

**Steps:**
1. Open the Find New Trucks listing page
2. Click Check Offers to open its lead form
3. Fill name, mobile and city
4. Submit and verify the confirmation","6372","TC-NLP-01: Check Offers lead submits successfully on Find New Trucks","ListingPages - NewListingPages [newTrucks] [en] — Find New Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on Diesel Trucks
**Language:** en

**Description:**
Open the Diesel Trucks page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Diesel Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","3709","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on Diesel Trucks","CategoryPages - CategoryListing [diesel] [en] — Diesel Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-PTC-03
**Title:** View All Comparison opens compare listing
**Language:** hi

**Description:**
Click View All Comparison in Popular Truck Comparison and confirm the compare listing opens.

**Expected Result:**
The URL is the compare listing for the language (for example /en/compare).

**Steps:**
1. Open Popular Truck Comparison
2. Click View All Comparison
3. Verify the compare listing URL","3470","TC-PTC-03: View All Comparison opens compare listing","Homepage - PopularTruckComparison [hi]","2026-08-23","passed","2026-08-23","","","",""
"","1983","TC-SRT-16: does not navigate when Search is double-clicked with empty Brand tab","Homepage - SearchRightTruck [ta]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-TSR-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on Mahindra Bolero
**Language:** en

**Description:**
Open the Mahindra Bolero page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Mahindra Bolero page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","3244","TC-TSR-03: Check Truck Price lead form rejects mobile that is not 10 digits on Mahindra Bolero","CategoryPages - CategoryListingTruckSeries [mahindraBolero] [en] — Mahindra Bolero","2026-08-23","passed","2026-08-23","","","",""
"","2099","TC-SRT-14: lists expected budget ranges with localized labels","Homepage - SearchRightTruck [ta]","2026-08-23","passed","2026-08-23","","","",""
"","9009","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [sixteenWheeler] [en] — 16 Wheeler","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-FRU-01
**Title:** Find Reliable Used Trucks Near You section is visible
**Language:** en

**Description:**
Open the homepage and locate Find Reliable Used Trucks Near You. Confirm the section and heading are shown.

**Expected Result:**
The section is visible with the correct localized heading and at least one city link.

**Steps:**
1. Open the homepage for the selected language
2. Scroll to Find Reliable Used Trucks Near You
3. Verify the section and heading are visible","2514","TC-FRU-01: Find Reliable Used Trucks Near You section is visible","Homepage - FindReliableUsedTrucksNearYou [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on 3 Wheeler
**Language:** en

**Description:**
Open the 3 Wheeler page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the 3 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","4367","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on 3 Wheeler","CategoryPages - CategoryListing [threeWheeler] [en] — 3 Wheeler","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-TBR-01
**Title:** Check Truck Price lead submits successfully on Ashok Leyland Trucks
**Language:** en

**Description:**
Open the Ashok Leyland Trucks page, click a truck card's ""Check Truck Price"" button to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Ashok Leyland Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","7306","TC-TBR-01: Check Truck Price lead submits successfully on Ashok Leyland Trucks","CategoryPages - CategoryListingBrands [ashokLeylandBrand] [en] — Ashok Leyland Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-SEO-05
**Title:** Read Less is not shown before the About Truck Junction content is expanded
**Language:** hi

**Description:**
Confirm the Read Less control is not present while the block is still collapsed.

**Expected Result:**
Read Less does not exist until Read More has been clicked.

**Steps:**
1. Open the About Truck Junction block
2. Verify Read Less is not shown yet","924","TC-SEO-05: Read Less is not shown before the About Truck Junction content is expanded","SEO - HomePageSeoContent [hi]","2026-08-23","passed","2026-08-23","","","",""
"","1284","TC-TIY-04: View All Popular Trucks link shows label, arrow and popular URL","Homepage - TruckInIndia [en]","2026-08-23","passed","2026-08-23","","","",""
"","11407","TC-SEO-00: page links resolve 200/30x; broken links are logged, not failed","SEO - HomePageSeoContent [hi]","2026-08-23","passed","2026-08-23","","","",""
"","1489","TC-CL-04: Call Now assistance lead submits successfully on Tempo Traveller","CategoryPages - CategoryListing [tempoTraveller] [en] — Tempo Traveller","2026-08-23","skipped","2026-08-23","","","",""
"**Test Case ID:** TC-PSH-02
**Title:** First used-truck product name navigates to used PDP
**Language:** hi

**Description:**
Click the first visible used-truck product name in Popular Second Hand Truck and confirm the used-truck detail page opens.

**Expected Result:**
The browser URL matches that listing’s used-truck PDP path for the selected language.

**Steps:**
1. Open Popular Second Hand Truck
2. Click the first visible product name
3. Verify the URL is the matching used-truck PDP","2036","TC-PSH-02: first used-truck product name navigates to used PDP","Homepage - PopularSecondHandTruck [hi]","2026-08-23","passed","2026-08-23","","","",""
"","6772","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [twelveWheeler] [en] — 12 Wheeler","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on 4 Wheeler
**Language:** en

**Description:**
Open the 4 Wheeler page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the 4 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2175","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on 4 Wheeler","CategoryPages - CategoryListing [fourWheeler] [en] — 4 Wheeler","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NLP-06
**Title:** Check Offers lead form shows required validation when submitted empty on Find New Trucks
**Language:** en

**Description:**
Open the Find New Trucks listing page, open Check Offers, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Find New Trucks listing page
2. Click Check Offers to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2134","TC-NLP-06: Check Offers lead form shows required validation when submitted empty on Find New Trucks","ListingPages - NewListingPages [newTrucks] [en] — Find New Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-04
**Title:** Call Now assistance lead submits successfully on ICV
**Language:** en

**Description:**
Open the ICV page, click the ""Still confused?"" widget's Call Now button to open the assistance lead form, fill model, name, mobile and city, and submit.

**Expected Result:**
The assistance form closes after a successful submission.

**Steps:**
1. Open the ICV page
2. Click Call Now to open the assistance lead form
3. Fill model, name, mobile and city
4. Submit and verify the assistance form closes","8498","TC-CL-04: Call Now assistance lead submits successfully on ICV","CategoryPages - CategoryListing [icv] [en] — ICV","2026-08-23","passed","2026-08-23","","","",""
"","6618","TC-SRT-00: page links resolve 200/30x; broken links are logged, not failed","Homepage - SearchRightTruck [hi]","2026-08-23","passed","2026-08-23","","","",""
"","5047","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [eightWheeler] [en] — 8 Wheeler","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-VHR-03
**Title:** Check Vehicle Report lead requests OTP successfully on Vehicle Report
**Language:** en

**Description:**
Open the Vehicle Report page, enter a sample vehicle registration number, click Check Vehicle Report to open its Get Information lead form (a distinct form from Check Offers), fill name, mobile and truck brand, and submit. This form is OTP-gated — there is no configured test OTP in this repo, so completion is verified up to the OTP screen, not full end-to-end submission.

**Expected Result:**
An OTP verification screen (with an Enter OTP field) appears, confirming the lead request succeeded. The submitted name is tagged with a page/CTA identifier for CRM traceability.

**Steps:**
1. Open the Vehicle Report page
2. Enter a sample vehicle registration number
3. Click Check Vehicle Report to open its lead form
4. Fill name, mobile and truck brand
5. Submit and verify the OTP screen appears","3202","TC-VHR-03: Check Vehicle Report lead requests OTP successfully on Vehicle Report","UsedTruck - VehicleReport [en] — Vehicle Report","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-TMO-01
**Title:** Check Offers lead submits successfully on every tab of Offers
**Language:** en

**Description:**
Open the Offers page, and for each tab in ""Popular Models by Category"", click a model card's ""Check Offers"" button, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after each tab's lead submission.

**Steps:**
1. Open the Offers page
2. For each tab in ""Popular Models by Category"": select the tab, click a model card's ""Check Offers"" button
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation, then close and move to the next tab","57493","TC-TMO-01: Check Offers lead submits successfully on every tab of Offers","UtilityPages - TabbedModelOffers [offers] [en] — Offers","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-03
**Title:** Check Truck Price lead form rejects mobile that is not 10 digits on 8 Wheeler
**Language:** en

**Description:**
Open the 8 Wheeler page, open Check Truck Price, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the 8 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","2336","TC-CL-03: Check Truck Price lead form rejects mobile that is not 10 digits on 8 Wheeler","CategoryPages - CategoryListing [eightWheeler] [en] — 8 Wheeler","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-04
**Title:** Call Now assistance lead submits successfully on HCV
**Language:** en

**Description:**
Open the HCV page, click the ""Still confused?"" widget's Call Now button to open the assistance lead form, fill model, name, mobile and city, and submit.

**Expected Result:**
The assistance form closes after a successful submission.

**Steps:**
1. Open the HCV page
2. Click Call Now to open the assistance lead form
3. Fill model, name, mobile and city
4. Submit and verify the assistance form closes","4816","TC-CL-04: Call Now assistance lead submits successfully on HCV","CategoryPages - CategoryListing [hcv] [en] — HCV","2026-08-23","passed","2026-08-23","","","",""
"","11333","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [eighteenWheeler] [en] — 18 Wheeler","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-FRU-03
**Title:** First city link navigates to used trucks in that city
**Language:** ta

**Description:**
Click the first city in Find Reliable Used Trucks Near You and confirm the used-trucks-in-city listing opens.

**Expected Result:**
The browser URL matches that city’s used-truck-in listing for the selected language.

**Steps:**
1. Open Find Reliable Used Trucks Near You
2. Click the first city link
3. Verify the city used-trucks listing URL","2537","TC-FRU-03: first city link navigates to used trucks in that city","Homepage - FindReliableUsedTrucksNearYou [ta]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-LTU-03
**Title:** No visible video card links to a duplicate video
**Language:** hi

**Description:**
Confirm every visible video title in Latest Truck Updates links to a distinct video.

**Expected Result:**
No two visible video cards share the same href.

**Steps:**
1. Open Latest Truck Updates
2. Verify all visible video links are unique","1042","TC-LTU-03: no visible video card links to a duplicate video","Homepage - LatestTruckUpdates [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-LMC-05
**Title:** One Check Offers lead from மின்சார ரிக்ஷா tab submits successfully
**Language:** ta

**Description:**
Open the மின்சார ரிக்ஷா tab in Latest Models by Category, click Check Offers once, fill name/mobile/city, enter a 5-digit price/budget only if asked, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission from that tab.

**Steps:**
1. Open Latest Models by Category
2. Open the மின்சார ரிக்ஷா tab
3. Click Check Offers on one visible card
4. Fill name, mobile and city (and 5-digit price/budget if shown)
5. Submit and verify Thank You confirmation","7371","TC-LMC-05: one Check Offers lead from மின்சார ரிக்ஷா tab submits successfully","Homepage - LatestModelsByCategory [ta]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-LMC-07
**Title:** One Check Offers lead from SCV tab submits successfully
**Language:** en

**Description:**
Open the SCV tab in Latest Models by Category, click Check Offers once, fill name/mobile/city, enter a 5-digit price/budget only if asked, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission from that tab.

**Steps:**
1. Open Latest Models by Category
2. Open the SCV tab
3. Click Check Offers on one visible card
4. Fill name, mobile and city (and 5-digit price/budget if shown)
5. Submit and verify Thank You confirmation","6448","TC-LMC-07: one Check Offers lead from SCV tab submits successfully","Homepage - LatestModelsByCategory [en]","2026-08-23","passed","2026-08-23","","","",""
"","6126","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [petrol] [en] — Petrol Trucks","2026-08-23","passed","2026-08-23","","","",""
