"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"**Test Case ID:** TC-CL-04
**Title:** Call Now assistance lead submits successfully on ICV
**Language:** en

**Description:**
Open the ICV page, click the ""Still confused?"" widget's Call Now button to open the assistance lead form, fill model, name, mobile and city, and submit.

**Expected Result:**
The assistance form closes after a successful submission.

**Steps:**
1. Open the ICV page
2. Click Call Now to open the assistance lead form
3. Fill model, name, mobile and city
4. Submit and verify the assistance form closes","4307","TC-CL-04: Call Now assistance lead submits successfully on ICV","CategoryPages - CategoryListing [icv] [en] — ICV","2026-08-23","passed","2026-08-23","","","",""
"","851","TC-CL-04: Call Now assistance lead submits successfully on Transit Mixer","CategoryPages - CategoryListing [transitMixer] [en] — Transit Mixer","2026-08-23","skipped","2026-08-23","","","",""
"","7","TC-NTPDP-21: Videos block for Eka 3W Cargo","PDP - NewTruckPdp [leastPopular] [en] — Eka 3W Cargo","2026-08-23","skipped","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-SEO-05
**Title:** Read Less is not shown before the About Truck Junction content is expanded
**Language:** hi

**Description:**
Confirm the Read Less control is not present while the block is still collapsed.

**Expected Result:**
Read Less does not exist until Read More has been clicked.

**Steps:**
1. Open the About Truck Junction block
2. Verify Read Less is not shown yet","2987","TC-SEO-05: Read Less is not shown before the About Truck Junction content is expanded","SEO - HomePageSeoContent [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on Diesel Trucks
**Language:** en

**Description:**
Open the Diesel Trucks page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Diesel Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2891","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on Diesel Trucks","CategoryPages - CategoryListing [diesel] [en] — Diesel Trucks","2026-08-23","passed","2026-08-23","","","",""
"","12646","TC-NTPDP-00: page links resolve 200/30x; broken links are logged, not failed","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-20
**Title:** News block for Tata Yodha 2.0
**Language:** en

**Description:**
Verify News section when present on Tata Yodha 2.0.

**Expected Result:**
News heading is visible, or skipped.

**Steps:**
1. Open PDP
2. Locate News if present","90","TC-NTPDP-20: News block for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-BR-01
**Title:** Download Brochure lead submits successfully on Brochure
**Language:** en

**Description:**
Open the Brochure page, click Download Brochure to open its lead form (the same shared Check Offers modal, submit button reads ""Check Offers""), fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Brochure page
2. Click Download Brochure to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","6039","TC-BR-01: Download Brochure lead submits successfully on Brochure","Brochure - Brochure [en] — Brochure","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-TMO-01
**Title:** Check Offers lead submits successfully on every tab of Offers
**Language:** en

**Description:**
Open the Offers page, and for each tab in ""Popular Models by Category"", click a model card's ""Check Offers"" button, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after each tab's lead submission.

**Steps:**
1. Open the Offers page
2. For each tab in ""Popular Models by Category"": select the tab, click a model card's ""Check Offers"" button
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation, then close and move to the next tab","56917","TC-TMO-01: Check Offers lead submits successfully on every tab of Offers","UtilityPages - TabbedModelOffers [offers] [en] — Offers","2026-08-23","passed","2026-08-23","","","",""
"","3140","TC-SRT-10: switches tabs and updates select placeholders","Homepage - SearchRightTruck [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-BUT-02
**Title:** Contact Seller lead form shows required validation when submitted empty on Buy Used Trucks
**Language:** en

**Description:**
Open the Buy Used Trucks page, open Contact Seller on a visible card, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Buy Used Trucks page
2. Open the Contact Seller lead form from a visible card
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2454","TC-BUT-02: Contact Seller lead form shows required validation when submitted empty on Buy Used Trucks","UsedTruck - BuyUsedTrucks [en] — Buy Used Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-VHR-03
**Title:** Check Vehicle Report lead requests OTP successfully on Vehicle Report
**Language:** en

**Description:**
Open the Vehicle Report page, enter a sample vehicle registration number, click Check Vehicle Report to open its Get Information lead form (a distinct form from Check Offers), fill name, mobile and truck brand, and submit. This form is OTP-gated — there is no configured test OTP in this repo, so completion is verified up to the OTP screen, not full end-to-end submission.

**Expected Result:**
An OTP verification screen (with an Enter OTP field) appears, confirming the lead request succeeded. The submitted name is tagged with a page/CTA identifier for CRM traceability.

**Steps:**
1. Open the Vehicle Report page
2. Enter a sample vehicle registration number
3. Click Check Vehicle Report to open its lead form
4. Fill name, mobile and truck brand
5. Submit and verify the OTP screen appears","3332","TC-VHR-03: Check Vehicle Report lead requests OTP successfully on Vehicle Report","UsedTruck - VehicleReport [en] — Vehicle Report","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NLP-05
**Title:** Call Now lead submits successfully on Find New Trucks
**Language:** en

**Description:**
Open the Find New Trucks listing page, click Call Now to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
The assistance lead form closes after a successful submission (verified via the real submit network call). The submitted name is tagged with a page/CTA identifier for CRM traceability.

**Steps:**
1. Open the Find New Trucks listing page
2. Click Call Now to open its lead form
3. Fill name, mobile and city
4. Submit and verify the confirmation","18737","TC-NLP-05: Call Now lead submits successfully on Find New Trucks","ListingPages - NewListingPages [newTrucks] [en] — Find New Trucks","2026-08-23","broken","2026-08-23","","","",""
"**Test Case ID:** TC-TSR-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on Ashok Leyland Dost
**Language:** en

**Description:**
Open the Ashok Leyland Dost page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Ashok Leyland Dost page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2121","TC-TSR-02: Check Truck Price lead form shows required validation when submitted empty on Ashok Leyland Dost","CategoryPages - CategoryListingTruckSeries [ashokLeylandDost] [en] — Ashok Leyland Dost","2026-08-23","passed","2026-08-23","","","",""
"","1915","TC-SRT-13: lists expected body types with localized labels","Homepage - SearchRightTruck [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-08
**Title:** EMI block for Tata Yodha 2.0
**Language:** en

**Description:**
Verify the EMI section heading when present on Tata Yodha 2.0.

**Expected Result:**
EMI heading is visible, or the case is skipped if not on this PDP.

**Steps:**
1. Open PDP
2. Locate EMI heading if present","217","TC-NTPDP-08: EMI block for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-LMC-11
**Title:** Check Offers lead form rejects mobile that is not 10 digits
**Language:** en

**Description:**
On the default 3 Wheelers tab, open Check Offers, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the default 3 Wheelers tab
2. Open Check Offers on one visible card
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","3947","TC-LMC-11: Check Offers lead form rejects mobile that is not 10 digits","Homepage - LatestModelsByCategory [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-ECV-02
**Title:** First product name navigates to truck PDP
**Language:** en

**Description:**
In Electric Commercial Vehicles, click the first visible truck product name (not the image) and confirm the user opens that truck’s product detail page.

**Expected Result:**
The browser URL matches the product’s truck PDP path for the selected language (for example /en/{brand}-truck/{model}).

**Steps:**
1. Open the Electric Commercial Vehicles section
2. Click the first visible product name link
3. Verify the URL is the matching truck PDP","17116","TC-ECV-02: first product name navigates to truck PDP","Homepage - ElectricCommercialVehicles [en]","2026-08-23","broken","2026-08-23","","","",""
"**Test Case ID:** TC-PTB-01
**Title:** Popular Truck Brands section is visible with heading
**Language:** hi

**Description:**
Open the homepage and locate the Popular Truck Brands section. Confirm the section is shown to the user with the correct section heading for the selected language.

**Expected Result:**
The Popular Truck Brands section is visible and the heading text matches the expected localized heading (for example, “Popular Truck Brands” in English).

**Steps:**
1. Open the homepage for the selected language
2. Scroll to the Popular Truck Brands section
3. Verify the section and heading are visible","1198","TC-PTB-01: Popular Truck Brands section is visible with heading","Homepage - PopularTruckBrands [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-19
**Title:** Reviews block for Tata Yodha 2.0
**Language:** en

**Description:**
Verify User Reviews / Reviews for Tata Yodha 2.0.

**Expected Result:**
Reviews heading is visible.

**Steps:**
1. Open PDP
2. Scroll to Reviews
3. Verify heading","117","TC-NTPDP-19: Reviews block for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"","2382","TC-SRT-06: navigates via Find All Trucks to the new trucks listing","Homepage - SearchRightTruck [ta]","2026-08-23","passed","2026-08-23","","","",""
"","1095","TC-CL-04: Call Now assistance lead submits successfully on Tippers","CategoryPages - CategoryListing [tippers] [en] — Tippers","2026-08-23","skipped","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-06
**Title:** Hero heading and primary CTAs for Eka 3W Cargo
**Language:** en

**Description:**
Confirm the product H1 and primary CTAs (Get On Road Price, Check Offers) on Eka 3W Cargo.

**Expected Result:**
H1 matches the product name; Get On Road Price and Check Offers are visible.

**Steps:**
1. Open PDP and close launch lead
2. Verify H1
3. Verify Get On Road Price and Check Offers","104","TC-NTPDP-06: Hero heading and primary CTAs for Eka 3W Cargo","PDP - NewTruckPdp [leastPopular] [en] — Eka 3W Cargo","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-PTC-04
**Title:** View All Comparison link does not reuse a product card's URL
**Language:** en

**Description:**
Confirm the View All Comparison link does not accidentally point at the first product card's PDP URL.

**Expected Result:**
View All Comparison and the first product card link to different URLs.

**Steps:**
1. Open Popular Truck Comparison
2. Verify View All's href differs from the first product's href","2536","TC-PTC-04: View All Comparison link does not reuse a product card's URL","Homepage - PopularTruckComparison [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-10
**Title:** Expert Review block for Tata Yodha 2.0
**Language:** en

**Description:**
Verify Expert Review when present on Tata Yodha 2.0.

**Expected Result:**
Expert Review heading is visible, or skipped if not on this PDP.

**Steps:**
1. Open PDP
2. Locate Expert Review if present","132","TC-NTPDP-10: Expert Review block for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-SEO-01
**Title:** About Truck Junction SEO block is visible with Read More
**Language:** hi

**Description:**
Open the homepage and locate the About Truck Junction content block. Confirm the about heading and Read More control are shown.

**Expected Result:**
The About Truck Junction block is visible with the correct localized heading and a Read More button.

**Steps:**
1. Open the homepage for the selected language
2. Scroll to the About Truck Junction block
3. Verify the about heading and Read More are visible","1042","TC-SEO-01: About Truck Junction SEO block is visible with Read More","SEO - HomePageSeoContent [hi]","2026-08-23","passed","2026-08-23","","","",""
"","1418","TC-TIY-04: View All Popular Trucks link shows label, arrow and popular URL","Homepage - TruckInIndia [en]","2026-08-23","passed","2026-08-23","","","",""
"","2288","TC-TIY-05: switching to Latest updates View All label and URL for latest trucks","Homepage - TruckInIndia [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on 12 Wheeler
**Language:** en

**Description:**
Open the 12 Wheeler page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the 12 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","1968","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on 12 Wheeler","CategoryPages - CategoryListing [twelveWheeler] [en] — 12 Wheeler","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-BUS-01
**Title:** Lead submits successfully on Tata Buses
**Language:** en

**Description:**
Open the Tata Buses page, click ""Check Bus Price"" to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission.

**Steps:**
1. Open the Tata Buses page
2. Click ""Check Bus Price"" to open its lead form
3. Fill name, mobile and city
4. Submit and verify Thank You confirmation","3707","TC-BUS-01: lead submits successfully on Tata Buses","Buses - BusListing [tataBuses] [en] — Tata Buses","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-14
**Title:** Features block for Eka 3W Cargo
**Language:** en

**Description:**
Verify Features section for Eka 3W Cargo.

**Expected Result:**
Features heading is visible.

**Steps:**
1. Open PDP
2. Scroll to Features
3. Verify heading","82","TC-NTPDP-14: Features block for Eka 3W Cargo","PDP - NewTruckPdp [leastPopular] [en] — Eka 3W Cargo","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"**Test Case ID:** TC-CL-04
**Title:** Call Now assistance lead submits successfully on Petrol Trucks
**Language:** en

**Description:**
Open the Petrol Trucks page, click the ""Still confused?"" widget's Call Now button to open the assistance lead form, fill model, name, mobile and city, and submit.

**Expected Result:**
The assistance form closes after a successful submission.

**Steps:**
1. Open the Petrol Trucks page
2. Click Call Now to open the assistance lead form
3. Fill model, name, mobile and city
4. Submit and verify the assistance form closes","4499","TC-CL-04: Call Now assistance lead submits successfully on Petrol Trucks","CategoryPages - CategoryListing [petrol] [en] — Petrol Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-VHR-05
**Title:** Check Offers lead form rejects mobile that is not 10 digits on Vehicle Report
**Language:** en

**Description:**
Open the Vehicle Report page, open Check Offers, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Vehicle Report page
2. Open the Check Offers lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","1812","TC-VHR-05: Check Offers lead form rejects mobile that is not 10 digits on Vehicle Report","UsedTruck - VehicleReport [en] — Vehicle Report","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on 10 Wheeler
**Language:** en

**Description:**
Open the 10 Wheeler page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the 10 Wheeler page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2659","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on 10 Wheeler","CategoryPages - CategoryListing [tenWheeler] [en] — 10 Wheeler","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-TBB-04
**Title:** Last news article title navigates to news page
**Language:** hi

**Description:**
Click the last (not first) visible news article title in The Buzz Board and confirm the news article page opens.

**Expected Result:**
The browser URL matches that article’s news path for the selected language.

**Steps:**
1. Open The Buzz Board
2. Click the last visible article title
3. Verify the URL is the matching news page","2290","TC-TBB-04: last news article title navigates to news page","Homepage - TheBuzzBoard [hi]","2026-08-23","passed","2026-08-23","","","",""
"","12970","TC-SEO-00: page links resolve 200/30x; broken links are logged, not failed","SEO - HomePageSeoContent [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NLP-03
**Title:** Contact Seller lead submits successfully on Best Trucks
**Language:** en

**Description:**
Open the Best Trucks listing page, click Contact Seller to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission. The submitted name is tagged with a page/CTA identifier for CRM traceability.

**Steps:**
1. Open the Best Trucks listing page
2. Click Contact Seller to open its lead form
3. Fill name, mobile and city
4. Submit and verify the confirmation","18863","TC-NLP-03: Contact Seller lead submits successfully on Best Trucks","ListingPages - NewListingPages [bestTrucks] [en] — Best Trucks","2026-08-23","failed","2026-08-23","","","",""
"**Test Case ID:** TC-NLP-05
**Title:** Call Now lead submits successfully on Latest Trucks
**Language:** en

**Description:**
Open the Latest Trucks listing page, click Call Now to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
The assistance lead form closes after a successful submission (verified via the real submit network call). The submitted name is tagged with a page/CTA identifier for CRM traceability.

**Steps:**
1. Open the Latest Trucks listing page
2. Click Call Now to open its lead form
3. Fill name, mobile and city
4. Submit and verify the confirmation","18799","TC-NLP-05: Call Now lead submits successfully on Latest Trucks","ListingPages - NewListingPages [latestTrucks] [en] — Latest Trucks","2026-08-23","broken","2026-08-23","","","",""
"**Test Case ID:** TC-LMC-05
**Title:** One Check Offers lead from E Rickshaw tab submits successfully
**Language:** en

**Description:**
Open the E Rickshaw tab in Latest Models by Category, click Check Offers once, fill name/mobile/city, enter a 5-digit price/budget only if asked, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission from that tab.

**Steps:**
1. Open Latest Models by Category
2. Open the E Rickshaw tab
3. Click Check Offers on one visible card
4. Fill name, mobile and city (and 5-digit price/budget if shown)
5. Submit and verify Thank You confirmation","6569","TC-LMC-05: one Check Offers lead from E Rickshaw tab submits successfully","Homepage - LatestModelsByCategory [en]","2026-08-23","passed","2026-08-23","","","",""
"","8491","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [biFuel] [en] — Bi Fuel Trucks","2026-08-23","passed","2026-08-23","","","",""
"","8332","TC-PTB-00: page links resolve 200/30x; broken links are logged, not failed","Homepage - PopularTruckBrands [en]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-CL-02
**Title:** Check Truck Price lead form shows required validation when submitted empty on Petrol Trucks
**Language:** en

**Description:**
Open the Petrol Trucks page, open Check Truck Price, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Petrol Trucks page
2. Click a truck card's ""Check Truck Price"" button to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","2115","TC-CL-02: Check Truck Price lead form shows required validation when submitted empty on Petrol Trucks","CategoryPages - CategoryListing [petrol] [en] — Petrol Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NLP-04
**Title:** Notify Me lead submits successfully on Latest Trucks
**Language:** en

**Description:**
Open the Latest Trucks listing page, click Notify Me to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission. The submitted name is tagged with a page/CTA identifier for CRM traceability.

**Steps:**
1. Open the Latest Trucks listing page
2. Click Notify Me to open its lead form
3. Fill name, mobile and city
4. Submit and verify the confirmation","3710","TC-NLP-04: Notify Me lead submits successfully on Latest Trucks","ListingPages - NewListingPages [latestTrucks] [en] — Latest Trucks","2026-08-23","passed","2026-08-23","","","",""
"","2922","TC-SRT-06: navigates via Find All Trucks to the new trucks listing","Homepage - SearchRightTruck [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NLP-07
**Title:** Check Offers lead form rejects mobile that is not 10 digits on Best Trucks
**Language:** en

**Description:**
Open the Best Trucks listing page, open Check Offers, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the Best Trucks listing page
2. Click Check Offers to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","2071","TC-NLP-07: Check Offers lead form rejects mobile that is not 10 digits on Best Trucks","ListingPages - NewListingPages [bestTrucks] [en] — Best Trucks","2026-08-23","passed","2026-08-23","","","",""
"","774","TC-NLP-04: Notify Me lead submits successfully on BS6 Trucks","ListingPages - NewListingPages [bs6Trucks] [en] — BS6 Trucks","2026-08-23","skipped","2026-08-23","","","",""
"**Test Case ID:** TC-NLP-01
**Title:** Check Offers lead submits successfully on BS6 Trucks
**Language:** en

**Description:**
Open the BS6 Trucks listing page, click Check Offers to open its lead form, fill name, mobile and city, and submit.

**Expected Result:**
A Thank You confirmation is shown after a successful lead submission. The submitted name is tagged with a page/CTA identifier for CRM traceability.

**Steps:**
1. Open the BS6 Trucks listing page
2. Click Check Offers to open its lead form
3. Fill name, mobile and city
4. Submit and verify the confirmation","4693","TC-NLP-01: Check Offers lead submits successfully on BS6 Trucks","ListingPages - NewListingPages [bs6Trucks] [en] — BS6 Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NLP-06
**Title:** Check Offers lead form shows required validation when submitted empty on Latest Trucks
**Language:** en

**Description:**
Open the Latest Trucks listing page, open Check Offers, and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Latest Trucks listing page
2. Click Check Offers to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","1860","TC-NLP-06: Check Offers lead form shows required validation when submitted empty on Latest Trucks","ListingPages - NewListingPages [latestTrucks] [en] — Latest Trucks","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NLP-07
**Title:** Check Offers lead form rejects mobile that is not 10 digits on BS6 Trucks
**Language:** en

**Description:**
Open the BS6 Trucks listing page, open Check Offers, fill a valid name, an invalid (5-digit) mobile number, and leave city empty, then submit.

**Expected Result:**
The real, page-shown mobile-format and location-required validation messages are displayed, and no lead is submitted.

**Steps:**
1. Open the BS6 Trucks listing page
2. Click Check Offers to open its lead form
3. Fill a valid name and an invalid mobile number
4. Submit with city left empty
5. Verify the mobile-format and location validation messages are shown","1962","TC-NLP-07: Check Offers lead form rejects mobile that is not 10 digits on BS6 Trucks","ListingPages - NewListingPages [bs6Trucks] [en] — BS6 Trucks","2026-08-23","passed","2026-08-23","","","",""
"","6729","TC-TIY-17: Popular Check Offers submits lead and shows Thank You modal","Homepage - TruckInIndia [en]","2026-08-23","passed","2026-08-23","","","",""
"","6746","TC-BUS-00: page links resolve 200/30x; broken links are logged, not failed","Buses - BusListing [upcomingBuses] [en] — Upcoming Buses","2026-08-23","passed","2026-08-23","","","",""
"","6408","TC-BUS-00: page links resolve 200/30x; broken links are logged, not failed","Buses - BusListing [latestBuses] [en] — Latest Buses","2026-08-23","passed","2026-08-23","","","",""
"","3932","TC-SRT-04: searches by body type and lands on a body-type result URL","Homepage - SearchRightTruck [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-SEO-05
**Title:** Read Less is not shown before the About Truck Junction content is expanded
**Language:** en

**Description:**
Confirm the Read Less control is not present while the block is still collapsed.

**Expected Result:**
Read Less does not exist until Read More has been clicked.

**Steps:**
1. Open the About Truck Junction block
2. Verify Read Less is not shown yet","1150","TC-SEO-05: Read Less is not shown before the About Truck Junction content is expanded","SEO - HomePageSeoContent [en]","2026-08-23","passed","2026-08-23","","","",""
"","31503","TC-SRT-12: loads model options for a brand including top models from test data","Homepage - SearchRightTruck [ta]","2026-08-23","failed","2026-08-23","","","",""
"**Test Case ID:** TC-ECV-02
**Title:** First product name navigates to truck PDP
**Language:** hi

**Description:**
In Electric Commercial Vehicles, click the first visible truck product name (not the image) and confirm the user opens that truck’s product detail page.

**Expected Result:**
The browser URL matches the product’s truck PDP path for the selected language (for example /en/{brand}-truck/{model}).

**Steps:**
1. Open the Electric Commercial Vehicles section
2. Click the first visible product name link
3. Verify the URL is the matching truck PDP","17494","TC-ECV-02: first product name navigates to truck PDP","Homepage - ElectricCommercialVehicles [hi]","2026-08-23","broken","2026-08-23","","","",""
"**Test Case ID:** TC-BUS-02
**Title:** Lead form shows required validation when submitted empty on Eicher Buses
**Language:** en

**Description:**
Open the Eicher Buses page, open the lead form via ""Check Bus Price"", and submit with name, mobile and city all left empty.

**Expected Result:**
The real, page-shown validation messages for name, mobile and location are displayed, and no lead is submitted.

**Steps:**
1. Open the Eicher Buses page
2. Click ""Check Bus Price"" to open its lead form
3. Leave name, mobile and city empty and submit
4. Verify all three required-field validation messages are shown","1902","TC-BUS-02: lead form shows required validation when submitted empty on Eicher Buses","Buses - BusListing [eicherBuses] [en] — Eicher Buses","2026-08-23","passed","2026-08-23","","","",""
"","25872","TC-SRT-02: Verify Only Brand selection navigates to brand page","Homepage - SearchRightTruck [hi]","2026-08-23","passed","2026-08-23","","","",""
"","13532","TC-CL-00: page links resolve 200/30x; broken links are logged, not failed","CategoryPages - CategoryListing [tenWheeler] [en] — 10 Wheeler","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-21
**Title:** Videos block for Tata Yodha 2.0
**Language:** en

**Description:**
Verify product Videos section when present on Tata Yodha 2.0.

**Expected Result:**
Videos heading is visible, or skipped.

**Steps:**
1. Open PDP
2. Locate Videos if present","73","TC-NTPDP-21: Videos block for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
"","1452","TC-SRT-07: shows brand/model error when Search is clicked with no brand selection","Homepage - SearchRightTruck [ta]","2026-08-23","passed","2026-08-23","","","",""
"","6858","TC-CNT-00: page links resolve 200/30x; broken links are logged, not failed","UtilityPages - ContentPage [dealers] [en] — Dealers","2026-08-23","passed","2026-08-23","","","",""
"","1635","TC-TIY-15: every visible Popular card has title, price and Check Offers CTA","Homepage - TruckInIndia [en]","2026-08-23","passed","2026-08-23","","","",""
"","187147","TC-SRT-03: Verify brand and model selection navigates to model PDP page","Homepage - SearchRightTruck [hi]","2026-08-23","passed","2026-08-23","","","",""
"**Test Case ID:** TC-NTPDP-11
**Title:** Pros & Cons block for Tata Yodha 2.0
**Language:** en

**Description:**
Verify Pros & Cons when present on Tata Yodha 2.0.

**Expected Result:**
Pros & Cons heading is visible, or skipped if not on this PDP.

**Steps:**
1. Open PDP
2. Locate Pros & Cons if present","125","TC-NTPDP-11: Pros & Cons block for Tata Yodha 2.0","PDP - NewTruckPdp [mostPopular] [en] — Tata Yodha 2.0","2026-08-23","passed","2026-08-23","","Page blocks (same session)","",""
